StatisticalArea2Code,StatisticalArea2Name,PhysicalAddressStreet,MarketSegment,ICPs,GenerationCapacityKilowattsAvg,GenerationCapacityKilowattsSum
116100,Kumeu Rural East,TAUPAKI ROAD,All,3 or less,3.0,
116100,Kumeu Rural East,TERRY SMYTH DRIVE,All,3 or less,4.6,
116200,Gulf Harbour South,BARCLIFF TERRACE,All,3 or less,5.0,
116200,Gulf Harbour South,BELLA VISTA DRIVE,All,3 or less,4.6,
116200,Gulf Harbour South,BELLE-MER PLACE,All,3 or less,4.6,
116200,Gulf Harbour South,CAPE COD DRIVE,All,3 or less,4.0,
116200,Gulf Harbour South,CASCADEN ROAD,All,5,4.0,19.8
116200,Gulf Harbour South,CLANSMAN TERRACE,All,5,4.2,21.1
116200,Gulf Harbour South,DISCOVERY DRIVE,All,5,5.9,29.6
116200,Gulf Harbour South,FARNELL PLACE,All,3 or less,4.7,
116200,Gulf Harbour South,ISLAND VIEW DRIVE,All,5,9.5,47.5
116200,Gulf Harbour South,LAURIE SOUTHWICK PARADE,All,3 or less,5.5,
116200,Gulf Harbour South,OKOROMAI VIEWS,All,3 or less,7.5,
116200,Gulf Harbour South,PACIFIC CLIFFS DRIVE,All,3 or less,5.5,
116200,Gulf Harbour South,PARKVIEW DRIVE,All,3 or less,6.0,
116200,Gulf Harbour South,PARKWOOD CRESCENT,All,3 or less,1.6,
116200,Gulf Harbour South,PINECREST DRIVE,All,5,10.4,52.0
116200,Gulf Harbour South,RUE D'AMARRES,All,3 or less,5.0,
116200,Gulf Harbour South,SERENE PLACE,All,3 or less,4.6,
116200,Gulf Harbour South,VOYAGER DRIVE,All,3 or less,4.9,
116300,Paremoremo West,BARRETT ROAD,All,5,8.1,40.7
116300,Paremoremo West,BEACON ROAD,All,3 or less,6.1,
116300,Paremoremo West,BIRCHDALE CLOSE,All,3 or less,15.0,
116300,Paremoremo West,BROOKDALE ROAD,All,3 or less,4.8,
116300,Paremoremo West,COATESVILLE-RIVERHEAD HIGHWAY,All,4,5.5,22.1
116300,Paremoremo West,JAMES PAIGE LANE,All,3 or less,10.0,
116300,Paremoremo West,LLOYD ROAD,All,3 or less,11.1,
116300,Paremoremo West,RIDGE ROAD,All,14,6.5,91.0
116300,Paremoremo West,WAKE ROAD,All,3 or less,10.0,
116400,Taupaki,AMREINS ROAD,All,8,5.8,46.0
116400,Taupaki,ANNANDALE ROAD,All,4,5.7,22.7
116400,Taupaki,COTTLE ROAD,All,3 or less,8.2,
116400,Taupaki,EJ OSBORNE LANE,All,3 or less,5.0,
116400,Taupaki,HUNTER ROAD,All,3 or less,17.5,
116400,Taupaki,LIVERY LANE,All,3 or less,20.0,
116400,Taupaki,MOUNT ALBION RISE,All,3 or less,8.0,
116400,Taupaki,NELSON ROAD,All,3 or less,10.0,
116400,Taupaki,NIXON ROAD,All,4,4.9,19.7
116400,Taupaki,PETERS LANE,All,3 or less,5.0,
116400,Taupaki,RED HILLS ROAD,All,3 or less,20.0,
116400,Taupaki,SUNNYVALE ROAD,All,3 or less,16.0,
116400,Taupaki,TAUPAKI ROAD,All,6,5.3,31.9
116400,Taupaki,WAITAKERE ROAD,All,9,4.8,43.5
116500,Long Bay,ASHLEY AVENUE,All,3 or less,40.0,
116500,Long Bay,BEARING PARADE,All,3 or less,5.5,
116500,Long Bay,BOUNTY ROAD,All,3 or less,6.5,
116500,Long Bay,CALDERA DRIVE,All,5,5.1,25.3
116500,Long Bay,COASTVIEW LANE,All,3 or less,10.0,
116500,Long Bay,GLENVAR RIDGE ROAD,All,3 or less,8.0,
116500,Long Bay,GLENVAR ROAD,All,4,4.6,18.3
116500,Long Bay,HANIKURA STREET,All,3 or less,8.0,
116500,Long Bay,HEADLAND DRIVE,All,4,3.8,15.1
116500,Long Bay,HEADSAIL DRIVE,All,5,7.6,38.2
116500,Long Bay,HOPETEA STREET,All,3 or less,10.0,
116500,Long Bay,KAREHU PLACE,All,4,6.5,26.0
116500,Long Bay,KINA PLACE,All,3 or less,5.0,
116500,Long Bay,KUMUKUMU ROAD,All,4,13.0,52.0
116500,Long Bay,OKURA RIVER ROAD,All,5,5.9,29.6
116500,Long Bay,REMUREMU STREET,All,3 or less,4.6,
116500,Long Bay,RIDGELEA ROAD,All,3 or less,10.0,
116500,Long Bay,TAWATAWA STREET,All,3 or less,4.6,
116500,Long Bay,TE ONEROA WAY,All,3 or less,10.0,
116500,Long Bay,TUANGI STREET,All,3 or less,3.8,
116500,Long Bay,TUATINI PLACE,All,3 or less,3.5,
116500,Long Bay,WESTERLEY PLACE,All,3 or less,8.5,
116600,Paremoremo East,ATTWOOD ROAD,All,4,6.5,26.0
116600,Paremoremo East,BROOKDALE ROAD,All,3 or less,0.2,
116600,Paremoremo East,CHATHAM AVENUE,All,3 or less,6.4,
116600,Paremoremo East,ELMORE ROAD,All,3 or less,7.5,
116600,Paremoremo East,GODLEY LANE,All,5,6.2,31.0
116600,Paremoremo East,HARDENS LANE,All,3 or less,7.6,
116600,Paremoremo East,HOBSON HEIGHTS ROAD,All,3 or less,1.6,
116600,Paremoremo East,HOBSON ROAD,All,3 or less,3.0,
116600,Paremoremo East,IONA AVENUE,All,3 or less,5.0,
116600,Paremoremo East,NGARAHANA AVENUE,All,3 or less,4.6,
116600,Paremoremo East,PAREMOREMO ROAD,All,10,7.6,76.5
116600,Paremoremo East,RIDGE ROAD,All,3 or less,7.5,
116600,Paremoremo East,THE AVENUE,All,4,4.5,18.0
116700,Albany Heights,GEORGIA TERRACE,All,3 or less,2.9,
116700,Albany Heights,GILLS ROAD,All,4,5.4,21.7
116700,Albany Heights,GOLD STREET,All,3 or less,6.5,
116700,Albany Heights,GOLDEN MORNING DRIVE,All,3 or less,5.3,
116700,Albany Heights,KEWA ROAD,All,5,6.6,32.8
116700,Albany Heights,LONELY TRACK ROAD,All,3 or less,5.0,
116700,Albany Heights,PAIKEA STREET,All,3 or less,4.6,
116700,Albany Heights,QUAIL DRIVE,All,3 or less,6.4,
116700,Albany Heights,STEVENSONS CRESCENT,All,3 or less,10.0,
116700,Albany Heights,THE AVENUE,All,4,5.3,21.2
116800,Awaruku,AWARUKU ROAD,All,3 or less,2.5,
116800,Awaruku,CARNMORE PLACE,All,3 or less,5.0,
116800,Awaruku,CASHEL PLACE,All,3 or less,3.0,
116800,Awaruku,CAVERSHAM DRIVE,All,3 or less,4.6,
116800,Awaruku,DEE PLACE,All,3 or less,4.0,
116800,Awaruku,DEVANA COURT,All,3 or less,5.0,
116800,Awaruku,EMLYN PLACE,All,3 or less,4.9,
116800,Awaruku,GLAMORGAN DRIVE,All,3 or less,3.8,
116800,Awaruku,GLENREAGH PLACE,All,3 or less,4.6,
116800,Awaruku,GLENVAR ROAD,All,8,4.7,37.8
116800,Awaruku,LINGHAM CRESCENT,All,3 or less,5.0,
116800,Awaruku,PHOEBE MEIKLE PLACE,All,3 or less,3.4,
116800,Awaruku,PIRIPIRI CRESCENT,All,3 or less,5.0,
116800,Awaruku,PORTOBELLO PLACE,All,3 or less,5.1,
116800,Awaruku,RELKO CRESCENT,All,3 or less,5.0,
116800,Awaruku,REYNOLDS PLACE,All,3 or less,6.0,
116800,Awaruku,STREDWICK DRIVE,All,3 or less,1.5,
116800,Awaruku,WENTWOOD PLACE,All,3 or less,3.8,
116900,Fairview Heights,BAKER STREET,All,3 or less,4.6,
116900,Fairview Heights,CORRICVALE WAY,All,3 or less,3.0,
116900,Fairview Heights,COUNTRYSIDE WAY,All,3 or less,4.8,
116900,Fairview Heights,EAST COAST ROAD,All,5,5.0,25.2
116900,Fairview Heights,HARROWGLEN DRIVE,All,3 or less,5.0,
116900,Fairview Heights,HORNBILL DRIVE,All,3 or less,5.0,
116900,Fairview Heights,KEATING RISE,All,3 or less,5.0,
116900,Fairview Heights,LONELY TRACK ROAD,All,3 or less,3.9,
116900,Fairview Heights,MACKWELL ROAD,All,3 or less,3.8,
116900,Fairview Heights,OHAU COURT,All,3 or less,4.0,
116900,Fairview Heights,OTEHA VALLEY ROAD,All,3 or less,4.6,
116900,Fairview Heights,RISING PARADE,All,3 or less,3.5,
116900,Fairview Heights,SPRINGVALE DRIVE,All,3 or less,4.6,
116900,Fairview Heights,TEKAPO RISE,All,3 or less,8.5,
116900,Fairview Heights,TROTTING TERRACE,All,3 or less,5.0,
117000,Whenuapai,ALISON AVENUE,All,3 or less,4.6,
117000,Whenuapai,BOMBER LANE,All,3 or less,2.7,
117000,Whenuapai,BOYES AVENUE,All,3 or less,5.0,
117000,Whenuapai,BRIGHAM CREEK ROAD,All,3 or less,6.0,
117000,Whenuapai,BRISTOL ROAD,All,3 or less,5.3,
117000,Whenuapai,DINARIC LANE,All,3 or less,4.6,
117000,Whenuapai,DUNCAN RISE,All,3 or less,10.0,
117000,Whenuapai,FERRY PARADE,All,9,5.9,52.7
117000,Whenuapai,HANGAR LANE,All,3 or less,5.4,
117000,Whenuapai,HAREWOOD STREET,All,3 or less,6.0,
117000,Whenuapai,HOROKAKA STREET,All,3 or less,5.0,
117000,Whenuapai,KARAKA ROAD,All,3 or less,8.0,
117000,Whenuapai,KAURI ROAD,All,4,4.4,17.7
117000,Whenuapai,KOPURU ROAD,All,3 or less,10.0,
117000,Whenuapai,KOWHAI ROAD,All,3 or less,5.7,
117000,Whenuapai,MAKETE CRESCENT,All,3 or less,6.0,
117000,Whenuapai,MAMARI ROAD,All,3 or less,3.7,
117000,Whenuapai,MATAKOHE ROAD,All,3 or less,5.0,
117000,Whenuapai,OYSTER DRIVE,All,3 or less,6.0,
117000,Whenuapai,POHUTUKAWA ROAD,All,3 or less,10.0,
117000,Whenuapai,PUNGA ROAD,All,3 or less,10.0,
117000,Whenuapai,PUWHA STREET,All,3 or less,10.0,
117000,Whenuapai,RIVERLEA ROAD,All,4,3.4,13.5
117000,Whenuapai,TAIORORUA AVENUE,All,3 or less,5.0,
117000,Whenuapai,TAMIRO ROAD,All,3 or less,4.9,
117000,Whenuapai,TARAPUKA ROAD,All,3 or less,5.0,
117000,Whenuapai,THE TERRACE,All,7,7.5,52.7
117000,Whenuapai,TOTARA ROAD,All,3 or less,8.3,
117000,Whenuapai,TRIG ROAD,All,3 or less,5.0,
117000,Whenuapai,TWIN WHARF ROAD,All,3 or less,3.7,
117000,Whenuapai,WAIMARIE ROAD,All,7,5.4,37.5
117000,Whenuapai,WAIPANA STREET,All,3 or less,4.6,
117000,Whenuapai,WHENUAPAI DRIVE,All,3 or less,5.3,
117100,Waitakere Ranges North,AIO WIRA ROAD,All,3 or less,2.0,
117100,Waitakere Ranges North,ANAWHATA ROAD,All,3 or less,2.5,
117100,Waitakere Ranges North,ARROWSMITH ROAD,All,3 or less,7.5,
117100,Waitakere Ranges North,BETHELLS ROAD,All,7,5.6,39.2
117100,Waitakere Ranges North,CATON ROAD,All,5,3.7,18.5
117100,Waitakere Ranges North,DUFFY ROAD,All,3 or less,5.0,
117100,Waitakere Ranges North,GREGORY ROAD,All,4,7.8,31.0
117100,Waitakere Ranges North,HORSMAN ROAD,All,3 or less,3.8,
117100,Waitakere Ranges North,JONKERS ROAD,All,3 or less,4.0,
117100,Waitakere Ranges North,KOKAKO GROVE,All,3 or less,4.6,
117100,Waitakere Ranges North,LONG ROAD,All,3 or less,7.5,
117100,Waitakere Ranges North,MOKOROA VALLEY ROAD,All,3 or less,7.5,
117100,Waitakere Ranges North,SCENIC DRIVE,All,3 or less,10.0,
117100,Waitakere Ranges North,STONEY CREEK DRIVE,All,3 or less,6.6,
117100,Waitakere Ranges North,TE AUTE RIDGE ROAD,All,5,5.5,27.4
117100,Waitakere Ranges North,WAIRERE ROAD,All,3 or less,6.7,
117200,Torbay,ASHLEY AVENUE,All,3 or less,5.0,
117200,Torbay,BEACH ROAD,All,5,7.3,36.4
117200,Torbay,CLIFF ROAD,All,5,3.9,19.5
117200,Torbay,COUNTY ROAD,All,3 or less,3.0,
117200,Torbay,COVENTRY WAY,All,3 or less,3.0,
117200,Torbay,DEEP CREEK ROAD,All,3 or less,3.4,
117200,Torbay,GILBERD PLACE,All,3 or less,12.0,
117200,Torbay,GLENVAR ROAD,All,3 or less,3.2,
117200,Torbay,GRAY CRESCENT,All,3 or less,7.5,
117200,Torbay,IAN SAGE AVENUE,All,4,4.8,19.0
117200,Torbay,JAYNE PLACE,All,3 or less,6.0,
117200,Torbay,KILLARNEY AVENUE,All,3 or less,1.5,
117200,Torbay,KURA PLACE,All,3 or less,4.8,
117200,Torbay,LAW STREET,All,3 or less,3.3,
117200,Torbay,MANUWAI ROAD,All,3 or less,5.0,
117200,Torbay,MARAMA STREET,All,3 or less,3.0,
117200,Torbay,REWI STREET,All,3 or less,7.0,
117200,Torbay,ROCK ISLE ROAD,All,3 or less,7.0,
117200,Torbay,WAIAKE STREET,All,3 or less,18.2,
117200,Torbay,WAIAU STREET,All,3 or less,5.5,
117200,Torbay,WAIRERE ROAD,All,3 or less,3.9,
117200,Torbay,WATEA ROAD,All,3 or less,5.0,
117200,Torbay,WILLIS STREET,All,4,4.7,18.7
117300,Albany Central,CORINTHIAN DRIVE,All,3 or less,10.0,
117300,Albany Central,OTEHA VALLEY ROAD,All,3 or less,220.0,
117400,Albany West,ADVANCE WAY,All,3 or less,2.8,
117400,Albany West,ALBANY HIGHWAY,All,3 or less,24.0,
117400,Albany West,BASS ROAD,All,3 or less,100.0,
117400,Albany West,CREWE CLOSE,All,3 or less,1.6,
117400,Albany West,KINLEITH WAY,All,3 or less,3.7,
117400,Albany West,LANDING DRIVE,All,5,4.8,23.9
117400,Albany West,LUCAS WAY,All,3 or less,5.0,
117400,Albany West,MAHONEY DRIVE,All,3 or less,3.7,
117400,Albany West,OAK MANOR DRIVE,All,3 or less,4.6,
117400,Albany West,ROANOKE WAY,All,3 or less,4.6,
117400,Albany West,SUMMERFIELD LANE,All,3 or less,6.0,
117400,Albany West,THIRD FAIRWAY PLACE,All,4,7.8,31.0
117400,Albany West,WHAREPAPA PLACE,All,3 or less,4.0,
117500,Glamorgan,CHAPMAN ROAD,All,3 or less,5.0,
117500,Glamorgan,CHARMAINE ROAD,All,3 or less,4.6,
117500,Glamorgan,DANBURY DRIVE,All,3 or less,3.3,
117500,Glamorgan,DUNRAVEN PLACE,All,3 or less,1.4,
117500,Glamorgan,GEOFFREY ROAD,All,4,5.7,22.9
117500,Glamorgan,GERONTIUS GLADE,All,3 or less,3.2,
117500,Glamorgan,GLAMORGAN DRIVE,All,6,9.9,59.6
117500,Glamorgan,MARINA ROAD,All,3 or less,4.5,
117500,Glamorgan,SALEM PLACE,All,3 or less,6.0,
117500,Glamorgan,SEALY ROAD,All,3 or less,5.0,
117500,Glamorgan,STREDWICK DRIVE,All,4,5.9,23.5
117500,Glamorgan,SUMMIT DRIVE,All,3 or less,5.0,
117500,Glamorgan,THELMA CRESCENT,All,3 or less,9.9,
117500,Glamorgan,WEATHERLY ROAD,All,3 or less,5.7,
117600,Oteha East,ANDERSONS ROAD,All,3 or less,6.0,
117600,Oteha East,EAST COAST ROAD,All,3 or less,4.2,
117600,Oteha East,FERNHILL WAY,All,3 or less,3.0,
117600,Oteha East,MARGARET HENRY CRESCENT,All,3 or less,3.0,
117600,Oteha East,OTEHA VALLEY ROAD,All,3 or less,4.8,
117600,Oteha East,SUNNYDALE PLACE,All,3 or less,5.0,
117600,Oteha East,SUNVISTA AVENUE,All,3 or less,5.0,
117700,Northcross,CAIRNBRAE COURT,All,3 or less,4.3,
117700,Northcross,COTTAM GROVE,All,3 or less,3.5,
117700,Northcross,DEVERELL PLACE,All,3 or less,6.0,
117700,Northcross,EAST COAST ROAD,All,3 or less,3.9,
117700,Northcross,GLAMORGAN DRIVE,All,3 or less,3.0,
117700,Northcross,JOHN DOWNS DRIVE,All,3 or less,4.6,
117700,Northcross,NEILON PLACE,All,3 or less,5.0,
117700,Northcross,NOTTINGHAM PLACE,All,3 or less,6.0,
117700,Northcross,ROBIN LANE,All,3 or less,3.0,
117700,Northcross,SANDIACRE WAY,All,4,6.2,24.7
117700,Northcross,SARTORS AVENUE,All,3 or less,3.9,
117700,Northcross,SHERWOOD GROVE,All,3 or less,4.6,
117700,Northcross,STAPLEFORD CRESCENT,All,3 or less,4.6,
117800,Oteha West,ALLEGRO WAY,All,3 or less,8.0,
117800,Oteha West,FERNHILL WAY,All,4,5.6,22.5
117800,Oteha West,HOOTEN PLACE,All,3 or less,4.9,
117800,Oteha West,KEREKIN DRIVE,All,3 or less,10.0,
117800,Oteha West,LISMORE WAY,All,3 or less,5.0,
117800,Oteha West,MAIDSTONE PLACE,All,3 or less,5.0,
117800,Oteha West,MASONS ROAD,All,3 or less,8.5,
117800,Oteha West,SOHLUE PLACE,All,3 or less,2.1,
117900,Waiake,BEACH ROAD,All,4,3.8,15.3
117900,Waiake,CARINA CRESCENT,All,3 or less,4.6,
117900,Waiake,CLIFTON ROAD,All,3 or less,6.0,
117900,Waiake,DEEP CREEK ROAD,All,3 or less,5.4,
117900,Waiake,ELLANGOWAN ROAD,All,3 or less,3.0,
117900,Waiake,FIRTH ROAD,All,3 or less,5.0,
117900,Waiake,GARDEN LANE,All,3 or less,6.0,
117900,Waiake,HALDER PLACE,All,3 or less,2.1,
117900,Waiake,HEBRON ROAD,All,3 or less,4.2,
117900,Waiake,HOLT AVENUE,All,3 or less,5.0,
117900,Waiake,INFIDEL PLACE,All,3 or less,6.0,
117900,Waiake,SHARON ROAD,All,3 or less,7.5,
117900,Waiake,TIRI VIEW PLACE,All,3 or less,3.4,
117900,Waiake,WEATHERLY ROAD,All,3 or less,5.7,
118000,Waitakere,AMREINS ROAD,All,3 or less,2.9,
118000,Waitakere,ANZAC VALLEY ROAD,All,7,6.7,47.0
118000,Waitakere,ARROWSMITH ROAD,All,3 or less,7.3,
118000,Waitakere,BETHELLS ROAD,All,3 or less,6.6,
118000,Waitakere,BURNHAM ROAD,All,3 or less,3.2,
118000,Waitakere,KAY ROAD,All,3 or less,8.0,
118000,Waitakere,MCENTEE ROAD,All,9,5.1,45.7
118000,Waitakere,NORTHFIELD ROAD,All,3 or less,8.0,
118000,Waitakere,STEAM HAULER TRACK,All,3 or less,5.0,
118000,Waitakere,STEED ROAD,All,3 or less,4.2,
118000,Waitakere,SUNNYVALE ROAD,All,3 or less,5.6,
118000,Waitakere,SWANSON ROAD,All,3 or less,5.0,
118000,Waitakere,TE HENGA ROAD,All,3 or less,4.9,
118000,Waitakere,TOWNSHIP ROAD,All,5,4.5,22.4
118000,Waitakere,WAIRERE ROAD,All,5,6.3,31.7
118000,Waitakere,WAITAKERE ROAD,All,5,5.0,24.8
118000,Waitakere,WENDY ROAD,All,3 or less,6.0,
118100,Albany South,ADELPHI PLACE,All,3 or less,3.0,
118100,Albany South,ALBANY HIGHWAY,All,3 or less,3.0,
118100,Albany South,AMHERST PLACE,All,3 or less,3.9,
118100,Albany South,BUSHLANDS PARK DRIVE,All,5,4.7,23.6
118100,Albany South,CLEMOWS LANE,All,6,4.9,29.2
118100,Albany South,COLUMBIA PLACE,All,3 or less,3.7,
118100,Albany South,DENIM PLACE,All,3 or less,2.5,
118100,Albany South,EMERALD WAY,All,3 or less,4.6,
118100,Albany South,KRISTIN LANE,All,3 or less,3.8,
118100,Albany South,PIGEONWOOD LANE,All,3 or less,3.8,
118100,Albany South,PUKATEA AVENUE,All,3 or less,4.3,
118100,Albany South,RED SHED LANE,All,3 or less,10.0,
118100,Albany South,STONEDGE LANE,All,3 or less,3.0,
118100,Albany South,SUCKLINGS LANE,All,3 or less,4.5,
118100,Albany South,TRINITY PLACE,All,3 or less,5.0,
118100,Albany South,VANDERBILT PARADE,All,3 or less,4.0,
118100,Albany South,VILLANOVA PLACE,All,3 or less,3.0,
118100,Albany South,WENTWORTH PARK,All,3 or less,5.0,
118200,Browns Bay South West,AINTREE AVENUE,All,3 or less,330.0,
118200,Browns Bay South West,ARRAN ROAD,All,3 or less,3.3,
118200,Browns Bay South West,CELINA PLACE,All,3 or less,1.7,
118200,Browns Bay South West,EAST COAST ROAD,All,3 or less,3.0,
118200,Browns Bay South West,EASTWOOD RISE,All,3 or less,3.7,
118200,Browns Bay South West,FALLOW STREET,All,3 or less,4.0,
118200,Browns Bay South West,JOHN DOWNS DRIVE,All,3 or less,3.0,
118200,Browns Bay South West,LANGANA AVENUE,All,5,4.8,23.9
118200,Browns Bay South West,REDWING STREET,All,3 or less,5.3,
118200,Browns Bay South West,ST CLAIR PLACE,All,3 or less,5.1,
118200,Browns Bay South West,VALDESE RISE,All,3 or less,5.0,
118300,Browns Bay Central,ANZAC ROAD,All,3 or less,10.0,
118300,Browns Bay Central,BAYVIEW ROAD,All,3 or less,2.4,
118300,Browns Bay Central,BEACH ROAD,All,3 or less,5.0,
118300,Browns Bay Central,BRANSTON AVENUE,All,3 or less,5.0,
118300,Browns Bay Central,CARLISLE ROAD,All,3 or less,1.4,
118300,Browns Bay Central,GLENCOE ROAD,All,3 or less,4.0,
118300,Browns Bay Central,OBAN ROAD,All,3 or less,4.9,
118300,Browns Bay Central,ORCHARD ROAD,All,3 or less,5.8,
118300,Browns Bay Central,PATERSON MEWS,All,3 or less,8.0,
118300,Browns Bay Central,STAPLEFORD CRESCENT,All,3 or less,3.3,
118300,Browns Bay Central,WILK LANE,All,3 or less,5.0,
118300,Browns Bay Central,WILKINSON WAY,All,3 or less,5.0,
118300,Browns Bay Central,WOODLANDS CRESCENT,All,6,6.7,40.4
118400,Schnapper Rock,ABERLEY ROAD,All,5,4.8,23.8
118400,Schnapper Rock,BUR OAK TERRACE,All,3 or less,7.3,
118400,Schnapper Rock,DOVE PLACE,All,3 or less,5.0,
118400,Schnapper Rock,ENGLISH OAK DRIVE,All,4,5.4,21.6
118400,Schnapper Rock,KELMORE PLACE,All,3 or less,8.0,
118400,Schnapper Rock,KEREMA WAY,All,3 or less,2.8,
118400,Schnapper Rock,KITTIWAKE DRIVE,All,7,6.8,47.9
118400,Schnapper Rock,LAUREL OAK DRIVE,All,3 or less,2.7,
118400,Schnapper Rock,METEOR PLACE,All,3 or less,3.0,
118400,Schnapper Rock,SCARLET OAK DRIVE,All,3 or less,4.7,
118400,Schnapper Rock,SCHNAPPER ROCK ROAD,All,9,6.7,60.0
118400,Schnapper Rock,WITTON PLACE,All,3 or less,10.0,
118500,Pinehill,ARIRANG RISE,All,3 or less,3.8,
118500,Pinehill,BALLYMORE DRIVE,All,3 or less,3.4,
118500,Pinehill,BUNCRANA PLACE,All,3 or less,5.0,
118500,Pinehill,BUNDORAN WAY,All,3 or less,2.0,
118500,Pinehill,CARRIGANS CLOSE,All,3 or less,3.4,
118500,Pinehill,COLLISTON RISE,All,3 or less,5.0,
118500,Pinehill,EAST COAST ROAD,All,3 or less,4.3,
118500,Pinehill,HAURAKI CRESCENT,All,3 or less,3.3,
118500,Pinehill,HUGH GREEN DRIVE,All,3 or less,4.6,
118500,Pinehill,KILLYBEGS DRIVE,All,3 or less,5.1,
118500,Pinehill,MANU PLACE,All,3 or less,4.6,
118500,Pinehill,RATHMULLEN PLACE,All,3 or less,4.8,
118500,Pinehill,ROSEDALE ROAD,All,3 or less,5.3,
118600,North Harbour,AIRBORNE ROAD,All,3 or less,25.0,
118600,North Harbour,ALBANY HIGHWAY,All,3 or less,19.7,
118600,North Harbour,APOLLO DRIVE,All,3 or less,55.6,
118600,North Harbour,ARRENWAY DRIVE,All,3 or less,12.5,
118600,North Harbour,BEATRICE TINSLEY CRESCENT,All,3 or less,29.9,
118600,North Harbour,BUSH ROAD,All,3 or less,50.0,
118600,North Harbour,PARKWAY DRIVE,All,3 or less,126.0,
118600,North Harbour,PIERMARK DRIVE,All,3 or less,6.0,
118600,North Harbour,RIDE WAY,All,3 or less,2.0,
118600,North Harbour,TITOKI PLACE,All,3 or less,110.0,
118600,North Harbour,TRITON DRIVE,All,3 or less,50.0,
118600,North Harbour,WILLIAM PICKERING DRIVE,All,3 or less,70.0,
118700,Browns Bay South East,ARRAN ROAD,All,4,5.5,22.0
118700,Browns Bay South East,BAYSIDE DRIVE,All,3 or less,6.3,
118700,Browns Bay South East,BEACH ROAD,All,3 or less,4.6,
118700,Browns Bay South East,BROWNS BAY ROAD,All,4,4.5,18.0
118700,Browns Bay South East,BUSHGLEN COURT,All,3 or less,4.6,
118700,Browns Bay South East,CRESTVIEW PLACE,All,3 or less,4.6,
118700,Browns Bay South East,EAST COAST ROAD,All,3 or less,3.0,
118700,Browns Bay South East,HELVETIA DRIVE,All,4,6.2,24.9
118700,Browns Bay South East,LANDVALE COURT,All,3 or less,5.0,
118800,Westgate Central,KAKANO ROAD,All,3 or less,110.0,
118800,Westgate Central,KAWAKAWA PLACE,All,3 or less,30.0,
118800,Westgate Central,KOHUHU LANE,All,3 or less,10.0,
118900,Greenhithe West,ALMOND GROVE,All,3 or less,10.0,
118900,Greenhithe West,AUSTIN ROAD,All,3 or less,5.0,
118900,Greenhithe West,BIRCHWOOD GROVE,All,3 or less,7.0,
118900,Greenhithe West,CHURCHOUSE ROAD,All,3 or less,4.3,
118900,Greenhithe West,DRESSAGE LANE,All,3 or less,4.6,
118900,Greenhithe West,DURBIN COURT,All,3 or less,6.1,
118900,Greenhithe West,GREENHITHE ROAD,All,3 or less,4.8,
118900,Greenhithe West,ISOBEL ROAD,All,4,7.5,30.0
118900,Greenhithe West,KIMBERLY GROVE,All,3 or less,5.0,
118900,Greenhithe West,KINGFISHER GROVE,All,3 or less,10.0,
118900,Greenhithe West,MANON CRESCENT,All,3 or less,10.0,
118900,Greenhithe West,OAKFORD PARK CRESCENT,All,3 or less,7.3,
118900,Greenhithe West,OSCAR ROAD,All,3 or less,10.0,
118900,Greenhithe West,OUTLOOK ROAD,All,3 or less,4.4,
118900,Greenhithe West,POUNAMU AVENUE,All,3 or less,10.0,
118900,Greenhithe West,RAHUI ROAD,All,3 or less,4.6,
118900,Greenhithe West,RAME ROAD,All,4,6.4,25.5
118900,Greenhithe West,REMU PLACE,All,3 or less,4.6,
118900,Greenhithe West,ROLAND ROAD,All,8,5.1,40.8
118900,Greenhithe West,SHILOH WAY,All,3 or less,5.0,
118900,Greenhithe West,SUNNYVIEW ROAD,All,3 or less,3.0,
118900,Greenhithe West,TAUHINU ROAD,All,3 or less,4.3,
118900,Greenhithe West,THE CLOSE,All,3 or less,6.8,
118900,Greenhithe West,THE KNOLL,All,3 or less,9.8,
118900,Greenhithe West,THOMAS HUNTER LANE,All,3 or less,4.2,
118900,Greenhithe West,TRAFFIC ROAD,All,3 or less,4.0,
118900,Greenhithe West,WAINONI HEIGHTS,All,6,6.9,41.3
118900,Greenhithe West,WAIPUIA PLACE,All,8,5.3,42.5
118900,Greenhithe West,WINDFALL GROVE,All,3 or less,7.5,
119000,Rothesay Bay,BEACH ROAD,All,3 or less,7.3,
119000,Rothesay Bay,BEECHWOOD ROAD,All,5,5.6,28.2
119000,Rothesay Bay,BEULAH AVENUE,All,3 or less,7.7,
119000,Rothesay Bay,BRAEMAR ROAD,All,3 or less,4.4,
119000,Rothesay Bay,BROWNS BAY ROAD,All,3 or less,5.0,
119000,Rothesay Bay,CHURCHILL ROAD,All,3 or less,10.0,
119000,Rothesay Bay,GARADICE ROAD,All,3 or less,5.0,
119000,Rothesay Bay,HYDE ROAD,All,4,5.3,21.0
119000,Rothesay Bay,KITEROA TERRACE,All,4,2.8,11.3
119000,Rothesay Bay,KNIGHTS ROAD,All,3 or less,6.0,
119000,Rothesay Bay,KOROTAHA TERRACE,All,3 or less,3.7,
119000,Rothesay Bay,MONTGOMERY AVENUE,All,3 or less,8.0,
119000,Rothesay Bay,ROTHESAY BAY ROAD,All,3 or less,5.7,
119000,Rothesay Bay,SANDOWN ROAD,All,3 or less,6.0,
119100,Greenhithe East,ADMIRALS COURT DRIVE,All,4,4.9,19.6
